wine_index,type,quality,attribute,value
78,white,5,alcohol,9.1
79,red,6,fixed_acidity,6.7
79,red,6,volatile_acidity,0.16
79,red,6,citric_acid,0.64
79,red,6,residual_sugar,2.1
79,red,6,chlorides,0.059
79,red,6,free_sulfur_dioxide,24
79,red,6,total_sulfur_dioxide,52
79,red,6,density,0.99494
79,red,6,pH,3.34
79,red,6,sulphates,0.71
79,red,6,alcohol,11.2
80,white,5,fixed_acidity,7.3
80,white,5,volatile_acidity,0.24
80,white,5,citric_acid,0.39
80,white,5,residual_sugar,17.95
80,white,5,chlorides,0.057
80,white,5,free_sulfur_dioxide,45
80,white,5,total_sulfur_dioxide,149
80,white,5,density,0.9999
80,white,5,pH,3.21
80,white,5,sulphates,0.36
80,white,5,alcohol,8.6
81,white,4,fixed_acidity,7.1
81,white,4,volatile_acidity,0.23
81,white,4,citric_acid,0.24
81,white,4,residual_sugar,5.4
81,white,4,chlorides,0.039
81,white,4,free_sulfur_dioxide,60
81,white,4,total_sulfur_dioxide,196
81,white,4,density,0.9948
81,white,4,pH,3.19
81,white,4,sulphates,0.78
81,white,4,alcohol,10
82,white,6,fixed_acidity,7.7
82,white,6,volatile_acidity,0.24
82,white,6,citric_acid,0.3
82,white,6,residual_sugar,1.4
82,white,6,chlorides,0.041
82,white,6,free_sulfur_dioxide,15
82,white,6,total_sulfur_dioxide,102
82,white,6,density,0.9929
82,white,6,pH,3.26
82,white,6,sulphates,0.53
82,white,6,alcohol,10.4
83,white,5,fixed_acidity,6.4
83,white,5,volatile_acidity,0.43
83,white,5,citric_acid,0.32
83,white,5,residual_sugar,1.4
83,white,5,chlorides,0.048
83,white,5,free_sulfur_dioxide,10
83,white,5,total_sulfur_dioxide,67
83,white,5,density,0.992
83,white,5,pH,3.08
83,white,5,sulphates,0.41
83,white,5,alcohol,11.4
84,white,6,fixed_acidity,7.2
84,white,6,volatile_acidity,0.2
84,white,6,citric_acid,0.28
84,white,6,residual_sugar,1.6
84,white,6,chlorides,0.028
84,white,6,free_sulfur_dioxide,13
84,white,6,total_sulfur_dioxide,168
84,white,6,density,0.99203
84,white,6,pH,3.17
84,white,6,sulphates,1.06
84,white,6,alcohol,11.5
85,white,7,fixed_acidity,7.4
85,white,7,volatile_acidity,0.19
85,white,7,citric_acid,0.49
85,white,7,residual_sugar,6.7
85,white,7,chlorides,0.037
85,white,7,free_sulfur_dioxide,15
85,white,7,total_sulfur_dioxide,110
85,white,7,density,0.9938
85,white,7,pH,3.2
85,white,7,sulphates,0.38
85,white,7,alcohol,11
86,white,7,fixed_acidity,6.3
86,white,7,volatile_acidity,0.27
86,white,7,citric_acid,0.38
86,white,7,residual_sugar,0.9
86,white,7,chlorides,0.051
86,white,7,free_sulfur_dioxide,7
86,white,7,total_sulfur_dioxide,140
86,white,7,density,0.9926
86,white,7,pH,3.45
86,white,7,sulphates,0.5
86,white,7,alcohol,10.5
87,white,6,fixed_acidity,6.1
87,white,6,volatile_acidity,0.27
87,white,6,citric_acid,0.33
87,white,6,residual_sugar,2.2
87,white,6,chlorides,0.021
87,white,6,free_sulfur_dioxide,26
87,white,6,total_sulfur_dioxide,117
87,white,6,density,0.9886
87,white,6,pH,3.12
87,white,6,sulphates,0.3
87,white,6,alcohol,12.5
88,white,5,fixed_acidity,7.2
88,white,5,volatile_acidity,0.39
88,white,5,citric_acid,0.62
88,white,5,residual_sugar,11
88,white,5,chlorides,0.047
88,white,5,free_sulfur_dioxide,66
88,white,5,total_sulfur_dioxide,178
88,white,5,density,0.9976
88,white,5,pH,3.16
88,white,5,sulphates,0.5
88,white,5,alcohol,8.7
89,red,6,fixed_acidity,5.9
89,red,6,volatile_acidity,0.395
89,red,6,citric_acid,0.13
89,red,6,residual_sugar,2.4
89,red,6,chlorides,0.056
89,red,6,free_sulfur_dioxide,14
89,red,6,total_sulfur_dioxide,28
89,red,6,density,0.99362
89,red,6,pH,3.62
89,red,6,sulphates,0.67
89,red,6,alcohol,12.4
90,white,7,fixed_acidity,8
90,white,7,volatile_acidity,0.45
90,white,7,citric_acid,0.28
90,white,7,residual_sugar,10.8
90,white,7,chlorides,0.051
90,white,7,free_sulfur_dioxide,25
90,white,7,total_sulfur_dioxide,157
90,white,7,density,0.9957
90,white,7,pH,3.06
90,white,7,sulphates,0.47
90,white,7,alcohol,11.4
91,white,6,fixed_acidity,8.4
91,white,6,volatile_acidity,0.36
91,white,6,citric_acid,0.36
91,white,6,residual_sugar,11.1
91,white,6,chlorides,0.032
91,white,6,free_sulfur_dioxide,21
91,white,6,total_sulfur_dioxide,132
91,white,6,density,0.99313
91,white,6,pH,2.95
91,white,6,sulphates,0.39
91,white,6,alcohol,13
92,white,5,fixed_acidity,6.2
92,white,5,volatile_acidity,0.31
92,white,5,citric_acid,0.23
92,white,5,residual_sugar,3.3
92,white,5,chlorides,0.052
92,white,5,free_sulfur_dioxide,34
92,white,5,total_sulfur_dioxide,113
92,white,5,density,0.99429
92,white,5,pH,3.16
92,white,5,sulphates,0.48
92,white,5,alcohol,8.4
93,white,6,fixed_acidity,8.2
93,white,6,volatile_acidity,0.22
93,white,6,citric_acid,0.3
93,white,6,residual_sugar,1.8
93,white,6,chlorides,0.047
93,white,6,free_sulfur_dioxide,47
93,white,6,total_sulfur_dioxide,185
93,white,6,density,0.9933
93,white,6,pH,3.13
93,white,6,sulphates,0.5
93,white,6,alcohol,10.2
94,white,5,fixed_acidity,6.9
94,white,5,volatile_acidity,0.28
94,white,5,citric_acid,0.4
94,white,5,residual_sugar,8.2
94,white,5,chlorides,0.036
94,white,5,free_sulfur_dioxide,15
94,white,5,total_sulfur_dioxide,95
94,white,5,density,0.9944
94,white,5,pH,3.17
94,white,5,sulphates,0.33
94,white,5,alcohol,10.2
95,red,6,fixed_acidity,7.1
95,red,6,volatile_acidity,0.46
95,red,6,citric_acid,0.2
95,red,6,residual_sugar,1.9
95,red,6,chlorides,0.077
95,red,6,free_sulfur_dioxide,28
95,red,6,total_sulfur_dioxide,54
95,red,6,density,0.9956
95,red,6,pH,3.37
95,red,6,sulphates,0.64
95,red,6,alcohol,10.4
96,red,6,fixed_acidity,6.2
96,red,6,volatile_acidity,0.52
96,red,6,citric_acid,0.08
96,red,6,residual_sugar,4.4
96,red,6,chlorides,0.071
96,red,6,free_sulfur_dioxide,11
96,red,6,total_sulfur_dioxide,32
96,red,6,density,0.99646
96,red,6,pH,3.56
96,red,6,sulphates,0.63
96,red,6,alcohol,11.6
97,white,6,fixed_acidity,6.8
97,white,6,volatile_acidity,0.4
97,white,6,citric_acid,0.29
97,white,6,residual_sugar,2.8
97,white,6,chlorides,0.044
97,white,6,free_sulfur_dioxide,27
97,white,6,total_sulfur_dioxide,97
97,white,6,density,0.9904
97,white,6,pH,3.12
97,white,6,sulphates,0.42
97,white,6,alcohol,11.2
98,red,6,fixed_acidity,7.9
98,red,6,volatile_acidity,0.31
98,red,6,citric_acid,0.32
98,red,6,residual_sugar,1.9
98,red,6,chlorides,0.066
98,red,6,free_sulfur_dioxide,14
98,red,6,total_sulfur_dioxide,36
98,red,6,density,0.99364
98,red,6,pH,3.41
98,red,6,sulphates,0.56
98,red,6,alcohol,12.6
99,white,7,fixed_acidity,8.1
99,white,7,volatile_acidity,0.43
99,white,7,citric_acid,0.42
99,white,7,residual_sugar,6.6
99,white,7,chlorides,0.033
99,white,7,free_sulfur_dioxide,36
99,white,7,total_sulfur_dioxide,141
99,white,7,density,0.9918
99,white,7,pH,2.98
99,white,7,sulphates,0.39
99,white,7,alcohol,13.3
100,red,6,fixed_acidity,8.4
100,red,6,volatile_acidity,0.36
100,red,6,citric_acid,0.32
100,red,6,residual_sugar,2.2
100,red,6,chlorides,0.081
100,red,6,free_sulfur_dioxide,32
100,red,6,total_sulfur_dioxide,79
100,red,6,density,0.9964
100,red,6,pH,3.3
100,red,6,sulphates,0.72
100,red,6,alcohol,11
101,white,6,fixed_acidity,5.5
101,white,6,volatile_acidity,0.315
101,white,6,citric_acid,0.38
101,white,6,residual_sugar,2.6
101,white,6,chlorides,0.033
101,white,6,free_sulfur_dioxide,10
101,white,6,total_sulfur_dioxide,69
101,white,6,density,0.9909
101,white,6,pH,3.12
101,white,6,sulphates,0.59
101,white,6,alcohol,10.8
102,white,5,fixed_acidity,7.9
102,white,5,volatile_acidity,0.36
102,white,5,citric_acid,0.53
102,white,5,residual_sugar,12.9
102,white,5,chlorides,0.049
102,white,5,free_sulfur_dioxide,63
102,white,5,total_sulfur_dioxide,139
102,white,5,density,0.99792
102,white,5,pH,2.94
102,white,5,sulphates,0.45
102,white,5,alcohol,9.1
103,white,7,fixed_acidity,6.1
103,white,7,volatile_acidity,0.22
103,white,7,citric_acid,0.4
103,white,7,residual_sugar,1.85
103,white,7,chlorides,0.031
103,white,7,free_sulfur_dioxide,25
103,white,7,total_sulfur_dioxide,111
103,white,7,density,0.98966
103,white,7,pH,3.03
103,white,7,sulphates,0.3
103,white,7,alcohol,11.8
104,red,6,fixed_acidity,8.7
104,red,6,volatile_acidity,0.31
104,red,6,citric_acid,0.46
104,red,6,residual_sugar,1.4
104,red,6,chlorides,0.059
104,red,6,free_sulfur_dioxide,11
104,red,6,total_sulfur_dioxide,25
104,red,6,density,0.9966
104,red,6,pH,3.36
104,red,6,sulphates,0.76
104,red,6,alcohol,10.1
105,red,6,fixed_acidity,8.8
105,red,6,volatile_acidity,0.45
105,red,6,citric_acid,0.43
105,red,6,residual_sugar,1.4
105,red,6,chlorides,0.076
105,red,6,free_sulfur_dioxide,12
105,red,6,total_sulfur_dioxide,21
105,red,6,density,0.99551
105,red,6,pH,3.21
105,red,6,sulphates,0.75
105,red,6,alcohol,10.2
106,white,6,fixed_acidity,6.8
106,white,6,volatile_acidity,0.3
106,white,6,citric_acid,0.35
106,white,6,residual_sugar,2.8
106,white,6,chlorides,0.038
106,white,6,free_sulfur_dioxide,10
106,white,6,total_sulfur_dioxide,164
106,white,6,density,0.9912
106,white,6,pH,3.09
106,white,6,sulphates,0.53
106,white,6,alcohol,12
107,white,7,fixed_acidity,7.4
107,white,7,volatile_acidity,0.2
107,white,7,citric_acid,0.35
107,white,7,residual_sugar,2.1
107,white,7,chlorides,0.038
107,white,7,free_sulfur_dioxide,30
107,white,7,total_sulfur_dioxide,116
107,white,7,density,0.9949
107,white,7,pH,3.49
107,white,7,sulphates,0.77
107,white,7,alcohol,10.3
108,white,6,fixed_acidity,7.1
108,white,6,volatile_acidity,0.29
108,white,6,citric_acid,0.34
108,white,6,residual_sugar,7.8
108,white,6,chlorides,0.036
108,white,6,free_sulfur_dioxide,49
108,white,6,total_sulfur_dioxide,128
108,white,6,density,0.99397
108,white,6,pH,3.21
108,white,6,sulphates,0.4
108,white,6,alcohol,10.7
109,red,6,fixed_acidity,7.7
109,red,6,volatile_acidity,0.18
109,red,6,citric_acid,0.34
109,red,6,residual_sugar,2.7
109,red,6,chlorides,0.066
109,red,6,free_sulfur_dioxide,15
109,red,6,total_sulfur_dioxide,58
109,red,6,density,0.9947
109,red,6,pH,3.37
109,red,6,sulphates,0.78
109,red,6,alcohol,11.8
110,white,6,fixed_acidity,7.6
110,white,6,volatile_acidity,0.28
110,white,6,citric_acid,0.39
110,white,6,residual_sugar,1.2
110,white,6,chlorides,0.038
110,white,6,free_sulfur_dioxide,21
110,white,6,total_sulfur_dioxide,115
110,white,6,density,0.994
110,white,6,pH,3.16
110,white,6,sulphates,0.67
110,white,6,alcohol,10
111,white,8,fixed_acidity,5.2
111,white,8,volatile_acidity,0.285
111,white,8,citric_acid,0.29
111,white,8,residual_sugar,5.15
111,white,8,chlorides,0.035
111,white,8,free_sulfur_dioxide,64
111,white,8,total_sulfur_dioxide,138
111,white,8,density,0.9895
111,white,8,pH,3.19
111,white,8,sulphates,0.34
111,white,8,alcohol,12.4
112,white,6,fixed_acidity,7.5
112,white,6,volatile_acidity,0.24
112,white,6,citric_acid,0.31
112,white,6,residual_sugar,13.1
112,white,6,chlorides,0.05
112,white,6,free_sulfur_dioxide,26
112,white,6,total_sulfur_dioxide,180
112,white,6,density,0.99884
112,white,6,pH,3.05
112,white,6,sulphates,0.53
112,white,6,alcohol,9.1
113,red,7,fixed_acidity,5.2
113,red,7,volatile_acidity,0.48
113,red,7,citric_acid,0.04
113,red,7,residual_sugar,1.6
113,red,7,chlorides,0.054
113,red,7,free_sulfur_dioxide,19
113,red,7,total_sulfur_dioxide,106
113,red,7,density,0.9927
113,red,7,pH,3.54
113,red,7,sulphates,0.62
113,red,7,alcohol,12.2
114,white,6,fixed_acidity,8.9
114,white,6,volatile_acidity,0.24
114,white,6,citric_acid,0.33
114,white,6,residual_sugar,15.75
114,white,6,chlorides,0.035
114,white,6,free_sulfur_dioxide,16
114,white,6,total_sulfur_dioxide,132
114,white,6,density,0.996
114,white,6,pH,3
114,white,6,sulphates,0.37
114,white,6,alcohol,12.1
115,white,6,fixed_acidity,5.8
115,white,6,volatile_acidity,0.36
115,white,6,citric_acid,0.26
115,white,6,residual_sugar,3.3
115,white,6,chlorides,0.038
115,white,6,free_sulfur_dioxide,40
115,white,6,total_sulfur_dioxide,153
115,white,6,density,0.9911
115,white,6,pH,3.34
115,white,6,sulphates,0.55
115,white,6,alcohol,11.3
116,red,6,fixed_acidity,8.3
116,red,6,volatile_acidity,0.76
116,red,6,citric_acid,0.29
116,red,6,residual_sugar,4.2
116,red,6,chlorides,0.075
116,red,6,free_sulfur_dioxide,12
116,red,6,total_sulfur_dioxide,16
116,red,6,density,0.9965
116,red,6,pH,3.45
116,red,6,sulphates,0.68
116,red,6,alcohol,11.5
117,white,6,fixed_acidity,6.6
117,white,6,volatile_acidity,0.2
117,white,6,citric_acid,0.14
117,white,6,residual_sugar,4.4
117,white,6,chlorides,0.184
117,white,6,free_sulfur_dioxide,35
117,white,6,total_sulfur_dioxide,168
117,white,6,density,0.99396
117,white,6,pH,2.93
117,white,6,sulphates,0.45
117,white,6,alcohol,9.4
118,white,7,fixed_acidity,7
118,white,7,volatile_acidity,0.15
118,white,7,citric_acid,0.28
118,white,7,residual_sugar,14.7
118,white,7,chlorides,0.051
118,white,7,free_sulfur_dioxide,29
118,white,7,total_sulfur_dioxide,149
118,white,7,density,0.99792
118,white,7,pH,2.96
118,white,7,sulphates,0.39
118,white,7,alcohol,9
119,white,4,fixed_acidity,7.5
119,white,4,volatile_acidity,0.26
119,white,4,citric_acid,0.59
119,white,4,residual_sugar,11.8
119,white,4,chlorides,0.046
119,white,4,free_sulfur_dioxide,58
119,white,4,total_sulfur_dioxide,164
119,white,4,density,0.99814
119,white,4,pH,3.17
119,white,4,sulphates,0.46
119,white,4,alcohol,8.9
120,white,5,fixed_acidity,6.3
120,white,5,volatile_acidity,0.24
120,white,5,citric_acid,0.29
120,white,5,residual_sugar,1.6
120,white,5,chlorides,0.052
120,white,5,free_sulfur_dioxide,48
120,white,5,total_sulfur_dioxide,185
120,white,5,density,0.9934
120,white,5,pH,3.21
120,white,5,sulphates,0.5
120,white,5,alcohol,9.4
121,white,4,fixed_acidity,6.9
121,white,4,volatile_acidity,0.3
121,white,4,citric_acid,0.36
121,white,4,residual_sugar,4.5
121,white,4,chlorides,0.054
121,white,4,free_sulfur_dioxide,31
121,white,4,total_sulfur_dioxide,203
121,white,4,density,0.99513
121,white,4,pH,3.4
121,white,4,sulphates,0.57
121,white,4,alcohol,10.4
122,white,7,fixed_acidity,4.4
122,white,7,volatile_acidity,0.54
122,white,7,citric_acid,0.09
122,white,7,residual_sugar,5.1
122,white,7,chlorides,0.038
122,white,7,free_sulfur_dioxide,52
122,white,7,total_sulfur_dioxide,97
122,white,7,density,0.99022
122,white,7,pH,3.41
122,white,7,sulphates,0.4
122,white,7,alcohol,12.2
123,white,5,fixed_acidity,7.2
123,white,5,volatile_acidity,0.34
123,white,5,citric_acid,0.23
123,white,5,residual_sugar,8.9
123,white,5,chlorides,0.105
123,white,5,free_sulfur_dioxide,22
123,white,5,total_sulfur_dioxide,155
123,white,5,density,0.99692
123,white,5,pH,3.01
123,white,5,sulphates,0.58
123,white,5,alcohol,9.5
124,white,6,fixed_acidity,5.6
124,white,6,volatile_acidity,0.19
124,white,6,citric_acid,0.46
124,white,6,residual_sugar,1.1
124,white,6,chlorides,0.032
124,white,6,free_sulfur_dioxide,33
124,white,6,total_sulfur_dioxide,115
124,white,6,density,0.9909
124,white,6,pH,3.36
124,white,6,sulphates,0.5
124,white,6,alcohol,10.4
125,red,5,fixed_acidity,9.4
125,red,5,volatile_acidity,0.685
125,red,5,citric_acid,0.26
125,red,5,residual_sugar,2.4
125,red,5,chlorides,0.082
125,red,5,free_sulfur_dioxide,23
125,red,5,total_sulfur_dioxide,143
125,red,5,density,0.9978
125,red,5,pH,3.28
125,red,5,sulphates,0.55
125,red,5,alcohol,9.4
126,red,5,fixed_acidity,7.1
126,red,5,volatile_acidity,0.34
126,red,5,citric_acid,0.28
126,red,5,residual_sugar,2
126,red,5,chlorides,0.082
126,red,5,free_sulfur_dioxide,31
126,red,5,total_sulfur_dioxide,68
126,red,5,density,0.99694
126,red,5,pH,3.45
126,red,5,sulphates,0.48
126,red,5,alcohol,9.4
127,red,6,fixed_acidity,9.1
127,red,6,volatile_acidity,0.22
127,red,6,citric_acid,0.24
127,red,6,residual_sugar,2.1
127,red,6,chlorides,0.078
127,red,6,free_sulfur_dioxide,1
127,red,6,total_sulfur_dioxide,28
127,red,6,density,0.999
127,red,6,pH,3.41
127,red,6,sulphates,0.87
127,red,6,alcohol,10.3
128,red,6,fixed_acidity,6.8
128,red,6,volatile_acidity,0.6
128,red,6,citric_acid,0.18
128,red,6,residual_sugar,1.9
128,red,6,chlorides,0.079
128,red,6,free_sulfur_dioxide,18
128,red,6,total_sulfur_dioxide,86
128,red,6,density,0.9968
128,red,6,pH,3.59
128,red,6,sulphates,0.57
128,red,6,alcohol,9.3
129,red,5,fixed_acidity,7.3
129,red,5,volatile_acidity,0.585
129,red,5,citric_acid,0.18
129,red,5,residual_sugar,2.4
129,red,5,chlorides,0.078
129,red,5,free_sulfur_dioxide,15
129,red,5,total_sulfur_dioxide,60
129,red,5,density,0.99638
129,red,5,pH,3.31
129,red,5,sulphates,0.54
129,red,5,alcohol,9.8
130,white,6,fixed_acidity,7
130,white,6,volatile_acidity,0.31
130,white,6,citric_acid,0.26
130,white,6,residual_sugar,7.4
130,white,6,chlorides,0.069
130,white,6,free_sulfur_dioxide,28
130,white,6,total_sulfur_dioxide,160
130,white,6,density,0.9954
130,white,6,pH,3.13
130,white,6,sulphates,0.46
130,white,6,alcohol,9.8
131,white,7,fixed_acidity,6.8
131,white,7,volatile_acidity,0.18
131,white,7,citric_acid,0.3
131,white,7,residual_sugar,12.8
131,white,7,chlorides,0.062
131,white,7,free_sulfur_dioxide,19
131,white,7,total_sulfur_dioxide,171
131,white,7,density,0.99808
131,white,7,pH,3
131,white,7,sulphates,0.52
131,white,7,alcohol,9
132,white,4,fixed_acidity,6.7
132,white,4,volatile_acidity,0.54
132,white,4,citric_acid,0.27
132,white,4,residual_sugar,7.1
132,white,4,chlorides,0.049
132,white,4,free_sulfur_dioxide,8
132,white,4,total_sulfur_dioxide,178
132,white,4,density,0.99502
132,white,4,pH,3.16
132,white,4,sulphates,0.38
132,white,4,alcohol,9.4
133,white,6,fixed_acidity,7
133,white,6,volatile_acidity,0.21
133,white,6,citric_acid,0.31
133,white,6,residual_sugar,6
133,white,6,chlorides,0.046
133,white,6,free_sulfur_dioxide,29
133,white,6,total_sulfur_dioxide,108
133,white,6,density,0.9939
133,white,6,pH,3.26
133,white,6,sulphates,0.5
133,white,6,alcohol,10.8
134,white,7,fixed_acidity,6.8
134,white,7,volatile_acidity,0.21
134,white,7,citric_acid,0.31
134,white,7,residual_sugar,2.9
134,white,7,chlorides,0.046
134,white,7,free_sulfur_dioxide,40
134,white,7,total_sulfur_dioxide,121
134,white,7,density,0.9913
134,white,7,pH,3.07
134,white,7,sulphates,0.65
134,white,7,alcohol,10.9
135,red,6,fixed_acidity,7.6
135,red,6,volatile_acidity,0.29
135,red,6,citric_acid,0.49
135,red,6,residual_sugar,2.7
135,red,6,chlorides,0.092
135,red,6,free_sulfur_dioxide,25
135,red,6,total_sulfur_dioxide,60
135,red,6,density,0.9971
135,red,6,pH,3.31
135,red,6,sulphates,0.61
135,red,6,alcohol,10.1
136,white,5,fixed_acidity,6.1
136,white,5,volatile_acidity,0.33
136,white,5,citric_acid,0.32
136,white,5,residual_sugar,7.8
136,white,5,chlorides,0.052
136,white,5,free_sulfur_dioxide,52
136,white,5,total_sulfur_dioxide,183
136,white,5,density,0.99657
136,white,5,pH,3.39
136,white,5,sulphates,0.65
136,white,5,alcohol,9.5
137,white,6,fixed_acidity,7.5
137,white,6,volatile_acidity,0.24
137,white,6,citric_acid,0.31
137,white,6,residual_sugar,13.1
137,white,6,chlorides,0.05
137,white,6,free_sulfur_dioxide,26
137,white,6,total_sulfur_dioxide,180
137,white,6,density,0.99884
137,white,6,pH,3.05
137,white,6,sulphates,0.53
137,white,6,alcohol,9.1
138,white,5,fixed_acidity,6.7
138,white,5,volatile_acidity,0.18
138,white,5,citric_acid,0.25
138,white,5,residual_sugar,14.3
138,white,5,chlorides,0.048
138,white,5,free_sulfur_dioxide,79
138,white,5,total_sulfur_dioxide,149
138,white,5,density,0.9975
138,white,5,pH,3.12
138,white,5,sulphates,0.37
138,white,5,alcohol,9.7
139,white,5,fixed_acidity,5.8
139,white,5,volatile_acidity,0.33
139,white,5,citric_acid,0.2
139,white,5,residual_sugar,16.05
139,white,5,chlorides,0.047
139,white,5,free_sulfur_dioxide,26
139,white,5,total_sulfur_dioxide,166
139,white,5,density,0.9976
139,white,5,pH,3.09
139,white,5,sulphates,0.46
139,white,5,alcohol,8.9
140,red,5,fixed_acidity,8.7
140,red,5,volatile_acidity,0.29
140,red,5,citric_acid,0.52
140,red,5,residual_sugar,1.6
140,red,5,chlorides,0.113
140,red,5,free_sulfur_dioxide,12
140,red,5,total_sulfur_dioxide,37
140,red,5,density,0.9969
140,red,5,pH,3.25
140,red,5,sulphates,0.58
140,red,5,alcohol,9.5
141,white,6,fixed_acidity,7
141,white,6,volatile_acidity,0.24
141,white,6,citric_acid,0.36
141,white,6,residual_sugar,4.9
141,white,6,chlorides,0.083
141,white,6,free_sulfur_dioxide,10
141,white,6,total_sulfur_dioxide,133
141,white,6,density,0.9942
141,white,6,pH,3.33
141,white,6,sulphates,0.37
141,white,6,alcohol,10.8
142,red,5,fixed_acidity,8.8
142,red,5,volatile_acidity,0.4
142,red,5,citric_acid,0.4
142,red,5,residual_sugar,2.2
142,red,5,chlorides,0.079
142,red,5,free_sulfur_dioxide,19
142,red,5,total_sulfur_dioxide,52
142,red,5,density,0.998
142,red,5,pH,3.44
142,red,5,sulphates,0.64
142,red,5,alcohol,9.2
143,white,7,fixed_acidity,6.8
143,white,7,volatile_acidity,0.39
143,white,7,citric_acid,0.34
143,white,7,residual_sugar,7.4
143,white,7,chlorides,0.02
143,white,7,free_sulfur_dioxide,38
143,white,7,total_sulfur_dioxide,133
143,white,7,density,0.99212
143,white,7,pH,3.18
143,white,7,sulphates,0.44
143,white,7,alcohol,12
144,white,8,fixed_acidity,8.1
144,white,8,volatile_acidity,0.17
144,white,8,citric_acid,0.44
144,white,8,residual_sugar,14.1
144,white,8,chlorides,0.053
144,white,8,free_sulfur_dioxide,43
144,white,8,total_sulfur_dioxide,145
144,white,8,density,1.0006
144,white,8,pH,3.28
144,white,8,sulphates,0.75
144,white,8,alcohol,8.8
145,white,8,fixed_acidity,6.2
145,white,8,volatile_acidity,0.37
145,white,8,citric_acid,0.24
145,white,8,residual_sugar,6.1
145,white,8,chlorides,0.032
145,white,8,free_sulfur_dioxide,19
145,white,8,total_sulfur_dioxide,86
145,white,8,density,0.98934
145,white,8,pH,3.04
145,white,8,sulphates,0.26
145,white,8,alcohol,13.4
146,red,6,fixed_acidity,7.8
146,red,6,volatile_acidity,0.55
146,red,6,citric_acid,0
146,red,6,residual_sugar,1.7
146,red,6,chlorides,0.07
146,red,6,free_sulfur_dioxide,7
146,red,6,total_sulfur_dioxide,17
146,red,6,density,0.99659
146,red,6,pH,3.26
146,red,6,sulphates,0.64
146,red,6,alcohol,9.4
